kra17 kra79
2179.59 1.4912e-15 1.5069e-15
2181.77 1.49209e-15 1.50793e-15
2183.95 1.49299e-15 1.50896e-15
2186.14 1.49389e-15 1.50999e-15
2188.32 1.49479e-15 1.51102e-15
2190.51 1.49569e-15 1.51206e-15
2192.7 1.49659e-15 1.51309e-15
2194.9 1.49749e-15 1.51412e-15
2197.09 1.49839e-15 1.51516e-15
2199.29 1.49929e-15 1.51619e-15
2201.49 1.5002e-15 1.51723e-15
2203.69 1.5011e-15 1.51826e-15
2205.89 1.50201e-15 1.5193e-15
2208.1 1.50292e-15 1.52034e-15
2210.31 1.50382e-15 1.52137e-15
2212.52 1.50473e-15 1.52241e-15
2214.73 1.50564e-15 1.52345e-15
2216.94 1.50655e-15 1.52449e-15
2219.16 1.50747e-15 1.52553e-15
2221.38 1.50838e-15 1.52656e-15
2223.6 1.50929e-15 1.5276e-15
2225.82 1.51021e-15 1.52864e-15
2228.05 1.51112e-15 1.52969e-15
2230.28 1.51204e-15 1.53073e-15
2232.51 1.51295e-15 1.53177e-15
2234.74 1.51387e-15 1.53281e-15
2236.98 1.51479e-15 1.53385e-15
2239.21 1.51571e-15 1.5349e-15
2241.45 1.51663e-15 1.53594e-15
2243.69 1.51755e-15 1.53698e-15
2245.94 1.51847e-15 1.53803e-15
2248.18 1.5194e-15 1.53907e-15
2250.43 1.52032e-15 1.54012e-15
2252.68 1.52125e-15 1.54117e-15
2254.93 1.52217e-15 1.54221e-15
2257.19 1.5231e-15 1.54326e-15
2259.45 1.52403e-15 1.54431e-15
2261.71 1.52496e-15 1.54535e-15
2263.97 1.52589e-15 1.5464e-15
2266.23 1.52682e-15 1.54745e-15
2268.5 1.52775e-15 1.5485e-15
2270.77 1.52868e-15 1.54955e-15
2273.04 1.52962e-15 1.5506e-15
2275.31 1.53055e-15 1.55165e-15
2277.59 1.53149e-15 1.5527e-15
2279.86 1.53242e-15 1.55375e-15
2282.14 1.53336e-15 1.55481e-15
2284.43 1.5343e-15 1.55586e-15
2286.71 1.53524e-15 1.55691e-15
2289 1.53618e-15 1.55797e-15
2291.29 1.53712e-15 1.55902e-15
2293.58 1.53806e-15 1.56007e-15
2295.87 1.539e-15 1.56113e-15
2298.17 1.53995e-15 1.56218e-15
2300.46 1.54089e-15 1.56324e-15
2302.77 1.54184e-15 1.5643e-15
2305.07 1.54278e-15 1.56535e-15
2307.37 1.54373e-15 1.56641e-15
2309.68 1.54468e-15 1.56747e-15
2311.99 1.54563e-15 1.56853e-15
2314.3 1.54658e-15 1.56959e-15
2316.62 1.54753e-15 1.57064e-15
2318.93 1.54848e-15 1.5717e-15
2321.25 1.54944e-15 1.57276e-15
2323.57 1.55039e-15 1.57382e-15
2325.9 1.55135e-15 1.57489e-15
2328.22 1.5523e-15 1.57595e-15
2330.55 1.55326e-15 1.57701e-15
2332.88 1.55422e-15 1.57807e-15
2335.21 1.55518e-15 1.57914e-15
2337.55 1.55614e-15 1.5802e-15
2339.89 1.5571e-15 1.58126e-15
2342.23 1.55806e-15 1.58233e-15
2344.57 1.55902e-15 1.58339e-15
2346.91 1.55999e-15 1.58446e-15
2349.26 1.56095e-15 1.58552e-15
2351.61 1.56192e-15 1.58659e-15
2353.96 1.56289e-15 1.58766e-15
2356.32 1.56385e-15 1.58872e-15
2358.67 1.56482e-15 1.58979e-15
2361.03 1.56579e-15 1.59086e-15
2363.39 1.56676e-15 1.59193e-15
2365.75 1.56773e-15 1.593e-15
2368.12 1.56871e-15 1.59407e-15
2370.49 1.56968e-15 1.59514e-15
2372.86 1.57065e-15 1.59621e-15
2375.23 1.57163e-15 1.59728e-15
2377.61 1.57261e-15 1.59835e-15
2379.98 1.57358e-15 1.59942e-15
2382.36 1.57456e-15 1.60049e-15
2384.75 1.57554e-15 1.60157e-15
2387.13 1.57652e-15 1.60264e-15
2389.52 1.5775e-15 1.60371e-15
2391.91 1.57849e-15 1.60479e-15
2394.3 1.57947e-15 1.60586e-15
2396.69 1.58045e-15 1.60694e-15
2399.09 1.58144e-15 1.60801e-15
2401.49 1.58243e-15 1.60909e-15
2403.89 1.58341e-15 1.61017e-15
2406.3 1.5844e-15 1.61124e-15
2408.7 1.58539e-15 1.61232e-15
2411.11 1.58638e-15 1.6134e-15
2413.52 1.58737e-15 1.61448e-15
2415.94 1.58836e-15 1.61556e-15
2418.35 1.58936e-15 1.61664e-15
2420.77 1.59035e-15 1.61772e-15
2423.19 1.59135e-15 1.6188e-15
2425.61 1.59234e-15 1.61988e-15
2428.04 1.59334e-15 1.62096e-15
2430.47 1.59434e-15 1.62204e-15
2432.9 1.59534e-15 1.62312e-15
2435.33 1.59634e-15 1.6242e-15
2437.77 1.59734e-15 1.62529e-15
2440.2 1.59834e-15 1.62637e-15
2442.64 1.59935e-15 1.62746e-15
2445.09 1.60035e-15 1.62854e-15
2447.53 1.60135e-15 1.62963e-15
2449.98 1.60236e-15 1.63071e-15
2452.43 1.60337e-15 1.6318e-15
2454.88 1.60438e-15 1.63288e-15
2457.34 1.60539e-15 1.63397e-15
2459.79 1.6064e-15 1.63506e-15
2462.25 1.60741e-15 1.63615e-15
2464.72 1.60842e-15 1.63723e-15
2467.18 1.60943e-15 1.63832e-15
2469.65 1.61045e-15 1.63941e-15
2472.12 1.61146e-15 1.6405e-15
2474.59 1.61248e-15 1.64159e-15
2477.06 1.6135e-15 1.64268e-15
2479.54 1.61451e-15 1.64377e-15
2482.02 1.61553e-15 1.64486e-15
2484.5 1.61655e-15 1.64596e-15
2486.99 1.61758e-15 1.64705e-15
2489.47 1.6186e-15 1.64814e-15
2491.96 1.61962e-15 1.64924e-15
2494.46 1.62065e-15 1.65033e-15
2496.95 1.62167e-15 1.65142e-15
2499.45 1.6227e-15 1.65252e-15
2501.95 1.62373e-15 1.65361e-15
2504.45 1.62475e-15 1.65471e-15
2506.95 1.62578e-15 1.65581e-15
2509.46 1.62681e-15 1.6569e-15
2511.97 1.62785e-15 1.658e-15
2514.48 1.62888e-15 1.6591e-15
2517 1.62991e-15 1.6602e-15
2519.51 1.63095e-15 1.66129e-15
2522.03 1.63198e-15 1.66239e-15
2524.55 1.63302e-15 1.66349e-15
2527.08 1.63406e-15 1.66459e-15
2529.61 1.6351e-15 1.66569e-15
2532.14 1.63614e-15 1.66679e-15
2534.67 1.63718e-15 1.6679e-15
2537.2 1.63822e-15 1.669e-15
2539.74 1.63926e-15 1.6701e-15
2542.28 1.64031e-15 1.6712e-15
2544.82 1.64135e-15 1.67231e-15
2547.37 1.6424e-15 1.67341e-15
2549.91 1.64345e-15 1.67451e-15
2552.46 1.64449e-15 1.67562e-15
2555.02 1.64554e-15 1.67672e-15
2557.57 1.64659e-15 1.67783e-15
2560.13 1.64765e-15 1.67893e-15
2562.69 1.6487e-15 1.68004e-15
2565.25 1.64975e-15 1.68115e-15
2567.82 1.65081e-15 1.68226e-15
2570.38 1.65186e-15 1.68336e-15
2572.96 1.65292e-15 1.68447e-15
2575.53 1.65398e-15 1.68558e-15
2578.1 1.65504e-15 1.68669e-15
2580.68 1.6561e-15 1.6878e-15
2583.26 1.65716e-15 1.68891e-15
2585.85 1.65822e-15 1.69002e-15
2588.43 1.65928e-15 1.69113e-15
2591.02 1.66035e-15 1.69224e-15
2593.61 1.66141e-15 1.69335e-15
2596.2 1.66248e-15 1.69447e-15
2598.8 1.66355e-15 1.69558e-15
2601.4 1.66461e-15 1.69669e-15
2604 1.66568e-15 1.69781e-15
2606.61 1.66675e-15 1.69892e-15
2609.21 1.66783e-15 1.70004e-15
2611.82 1.6689e-15 1.70115e-15
2614.43 1.66997e-15 1.70227e-15
2617.05 1.67105e-15 1.70338e-15
2619.66 1.67212e-15 1.7045e-15
2622.28 1.6732e-15 1.70562e-15
2624.91 1.67428e-15 1.70673e-15
2627.53 1.67536e-15 1.70785e-15
2630.16 1.67644e-15 1.70897e-15
2632.79 1.67752e-15 1.71009e-15
2635.42 1.6786e-15 1.71121e-15
2638.06 1.67968e-15 1.71233e-15
2640.7 1.68077e-15 1.71345e-15
2643.34 1.68185e-15 1.71457e-15
2645.98 1.68294e-15 1.71569e-15
2648.63 1.68403e-15 1.71681e-15
2651.27 1.68512e-15 1.71793e-15
2653.92 1.68621e-15 1.71906e-15
2656.58 1.6873e-15 1.72018e-15
2659.24 1.68839e-15 1.7213e-15
2661.89 1.68948e-15 1.72243e-15
2664.56 1.69058e-15 1.72355e-15
2667.22 1.69167e-15 1.72468e-15
2669.89 1.69277e-15 1.7258e-15
2672.56 1.69387e-15 1.72693e-15
2675.23 1.69497e-15 1.72805e-15
2677.91 1.69607e-15 1.72918e-15
2680.58 1.69717e-15 1.73031e-15
2683.26 1.69827e-15 1.73144e-15
2685.95 1.69937e-15 1.73256e-15
2688.63 1.70048e-15 1.73369e-15
2691.32 1.70158e-15 1.73482e-15
2694.01 1.70269e-15 1.73595e-15
2696.71 1.7038e-15 1.73708e-15
2699.4 1.70491e-15 1.73821e-15
2702.1 1.70602e-15 1.73934e-15
2704.81 1.70713e-15 1.74047e-15
2707.51 1.70824e-15 1.74161e-15
2710.22 1.70935e-15 1.74274e-15
2712.93 1.71047e-15 1.74387e-15
2715.64 1.71158e-15 1.745e-15
2718.36 1.7127e-15 1.74614e-15
2721.08 1.71382e-15 1.74727e-15
2723.8 1.71493e-15 1.74841e-15
2726.52 1.71605e-15 1.74954e-15
2729.25 1.71717e-15 1.75068e-15
2731.98 1.7183e-15 1.75181e-15
2734.71 1.71942e-15 1.75295e-15
2737.44 1.72054e-15 1.75408e-15
2740.18 1.72167e-15 1.75522e-15
2742.92 1.7228e-15 1.75636e-15
2745.66 1.72392e-15 1.7575e-15
2748.41 1.72505e-15 1.75864e-15
2751.16 1.72618e-15 1.75978e-15
2753.91 1.72731e-15 1.76091e-15
2756.66 1.72845e-15 1.76205e-15
2759.42 1.72958e-15 1.76319e-15
2762.18 1.73071e-15 1.76434e-15
2764.94 1.73185e-15 1.76548e-15
2767.71 1.73299e-15 1.76662e-15
2770.47 1.73412e-15 1.76776e-15
2773.24 1.73526e-15 1.7689e-15
2776.02 1.7364e-15 1.77005e-15
2778.79 1.73754e-15 1.77119e-15
2781.57 1.73869e-15 1.77233e-15
2784.35 1.73983e-15 1.77348e-15
2787.14 1.74098e-15 1.77462e-15
2789.92 1.74212e-15 1.77577e-15
2792.71 1.74327e-15 1.77691e-15
2795.51 1.74442e-15 1.77806e-15
2798.3 1.74557e-15 1.77921e-15
2801.1 1.74672e-15 1.78036e-15
2803.9 1.74787e-15 1.7815e-15
2806.71 1.74902e-15 1.78265e-15
2809.51 1.75017e-15 1.7838e-15
2812.32 1.75133e-15 1.78495e-15
2815.13 1.75249e-15 1.7861e-15
2817.95 1.75364e-15 1.78725e-15
2820.77 1.7548e-15 1.7884e-15
2823.59 1.75596e-15 1.78955e-15
2826.41 1.75712e-15 1.7907e-15
2829.24 1.75828e-15 1.79185e-15
2832.07 1.75945e-15 1.793e-15
2834.9 1.76061e-15 1.79416e-15
2837.73 1.76178e-15 1.79531e-15
2840.57 1.76294e-15 1.79646e-15
2843.41 1.76411e-15 1.79762e-15
2846.26 1.76528e-15 1.79877e-15
2849.1 1.76645e-15 1.79993e-15
2851.95 1.76762e-15 1.80108e-15
2854.8 1.76879e-15 1.80224e-15
2857.66 1.76997e-15 1.80339e-15
2860.52 1.77114e-15 1.80455e-15
2863.38 1.77232e-15 1.80571e-15
2866.24 1.7735e-15 1.80686e-15
2869.11 1.77467e-15 1.80802e-15
2871.98 1.77585e-15 1.80918e-15
2874.85 1.77703e-15 1.81034e-15
2877.72 1.77822e-15 1.8115e-15
2880.6 1.7794e-15 1.81266e-15
2883.48 1.78058e-15 1.81382e-15
2886.36 1.78177e-15 1.81498e-15
2889.25 1.78296e-15 1.81614e-15
2892.14 1.78414e-15 1.8173e-15
2895.03 1.78533e-15 1.81846e-15
2897.93 1.78652e-15 1.81963e-15
2900.83 1.78771e-15 1.82079e-15
2903.73 1.78891e-15 1.82195e-15
2906.63 1.7901e-15 1.82312e-15
2909.54 1.7913e-15 1.82428e-15
2912.45 1.79249e-15 1.82545e-15
2915.36 1.79369e-15 1.82661e-15
2918.27 1.79489e-15 1.82778e-15
2921.19 1.79609e-15 1.82894e-15
2924.11 1.79729e-15 1.83011e-15
2927.04 1.79849e-15 1.83128e-15
2929.96 1.79969e-15 1.83244e-15
2932.89 1.8009e-15 1.83361e-15
2935.83 1.80211e-15 1.83478e-15
2938.76 1.80331e-15 1.83595e-15
2941.7 1.80452e-15 1.83712e-15
2944.64 1.80573e-15 1.83829e-15
2947.59 1.80694e-15 1.83946e-15
2950.54 1.80815e-15 1.84063e-15
2953.49 1.80937e-15 1.8418e-15
2956.44 1.81058e-15 1.84297e-15
2959.4 1.81179e-15 1.84414e-15
2962.36 1.81301e-15 1.84531e-15
2965.32 1.81423e-15 1.84649e-15
2968.28 1.81545e-15 1.84766e-15
2971.25 1.81667e-15 1.84883e-15
2974.22 1.81789e-15 1.85001e-15
2977.2 1.81911e-15 1.85118e-15
2980.17 1.82034e-15 1.85236e-15
2983.15 1.82156e-15 1.85353e-15
2986.14 1.82279e-15 1.85471e-15
2989.12 1.82402e-15 1.85588e-15
2992.11 1.82525e-15 1.85706e-15
2995.1 1.82648e-15 1.85824e-15
2998.1 1.82771e-15 1.85941e-15
3001.1 1.82883e-15 1.86059e-15
3004.1 1.82978e-15 1.86177e-15
3007.1 1.83073e-15 1.86295e-15
3010.11 1.83168e-15 1.86413e-15
3013.12 1.83263e-15 1.86531e-15
3016.13 1.83358e-15 1.86649e-15
3019.15 1.83453e-15 1.86767e-15
3022.17 1.83548e-15 1.86885e-15
3025.19 1.83643e-15 1.87003e-15
3028.22 1.83739e-15 1.87121e-15
3031.24 1.83834e-15 1.8724e-15
3034.28 1.8393e-15 1.87358e-15
3037.31 1.84026e-15 1.87476e-15
3040.35 1.84122e-15 1.87595e-15
3043.39 1.84217e-15 1.87713e-15
3046.43 1.84313e-15 1.87832e-15
3049.48 1.8441e-15 1.8795e-15
3052.53 1.84506e-15 1.88069e-15
3055.58 1.84602e-15 1.88187e-15
3058.63 1.84698e-15 1.88306e-15
3061.69 1.84795e-15 1.88424e-15
3064.76 1.84892e-15 1.88543e-15
3067.82 1.84988e-15 1.88662e-15
3070.89 1.85085e-15 1.88781e-15
3073.96 1.85182e-15 1.889e-15
3077.03 1.85279e-15 1.89018e-15
3080.11 1.85376e-15 1.89137e-15
3083.19 1.85473e-15 1.89256e-15
3086.27 1.8557e-15 1.89375e-15
3089.36 1.85668e-15 1.89494e-15
3092.45 1.85765e-15 1.89614e-15
3095.54 1.85863e-15 1.89733e-15
3098.64 1.8596e-15 1.89852e-15
3101.74 1.86058e-15 1.89971e-15
3104.84 1.86156e-15 1.9009e-15
3107.94 1.86254e-15 1.9021e-15
3111.05 1.86352e-15 1.90329e-15
3114.16 1.8645e-15 1.90449e-15
3117.28 1.86548e-15 1.90568e-15
3120.39 1.86647e-15 1.90688e-15
3123.51 1.86745e-15 1.90807e-15
3126.64 1.86844e-15 1.90927e-15
3129.76 1.86942e-15 1.91046e-15
3132.89 1.87041e-15 1.91166e-15
3136.03 1.8714e-15 1.91286e-15
3139.16 1.87239e-15 1.91405e-15
3142.3 1.87338e-15 1.91525e-15
3145.44 1.87437e-15 1.91645e-15
3148.59 1.87536e-15 1.91765e-15
3151.74 1.87635e-15 1.91885e-15
3154.89 1.87735e-15 1.92005e-15
3158.04 1.87834e-15 1.92125e-15
3161.2 1.87934e-15 1.92245e-15
3164.36 1.88034e-15 1.92365e-15
3167.53 1.88133e-15 1.92485e-15
3170.69 1.88233e-15 1.92605e-15
3173.87 1.88333e-15 1.92726e-15
3177.04 1.88433e-15 1.92846e-15
3180.22 1.88534e-15 1.92966e-15
3183.4 1.88634e-15 1.93087e-15
3186.58 1.88734e-15 1.93207e-15
3189.77 1.88835e-15 1.93328e-15
3192.96 1.88936e-15 1.93448e-15
3196.15 1.89036e-15 1.93569e-15
3199.35 1.89137e-15 1.93689e-15
3202.54 1.89238e-15 1.9381e-15
3205.75 1.89339e-15 1.9393e-15
3208.95 1.8944e-15 1.94051e-15
3212.16 1.89541e-15 1.94172e-15
3215.37 1.89643e-15 1.94293e-15
3218.59 1.89744e-15 1.94414e-15
3221.81 1.89846e-15 1.94534e-15
3225.03 1.89947e-15 1.94655e-15
3228.25 1.90049e-15 1.94776e-15
3231.48 1.90151e-15 1.94897e-15
3234.71 1.90253e-15 1.95018e-15
3237.95 1.90355e-15 1.95139e-15
3241.19 1.90457e-15 1.95261e-15
3244.43 1.90559e-15 1.95382e-15
3247.67 1.90662e-15 1.95503e-15
3250.92 1.90764e-15 1.95624e-15
3254.17 1.90867e-15 1.95746e-15
3257.43 1.90969e-15 1.95867e-15
3260.68 1.91072e-15 1.95988e-15
3263.94 1.91175e-15 1.9611e-15
3267.21 1.91278e-15 1.96231e-15
3270.48 1.91381e-15 1.96353e-15
3273.75 1.91484e-15 1.96474e-15
3277.02 1.91587e-15 1.96596e-15
3280.3 1.91691e-15 1.96718e-15
3283.58 1.91794e-15 1.96839e-15
3286.86 1.91898e-15 1.96961e-15
3290.15 1.92001e-15 1.97083e-15
3293.44 1.92105e-15 1.97205e-15
3296.73 1.92209e-15 1.97326e-15
3300.03 1.92313e-15 1.97448e-15
3303.33 1.92417e-15 1.9757e-15
3306.63 1.92521e-15 1.97692e-15
3309.94 1.92626e-15 1.97814e-15
3313.25 1.9273e-15 1.97936e-15
3316.56 1.92835e-15 1.98058e-15
3319.88 1.92939e-15 1.98181e-15
3323.2 1.93044e-15 1.98303e-15
3326.52 1.93149e-15 1.98425e-15
3329.85 1.93254e-15 1.98547e-15
3333.18 1.93359e-15 1.9867e-15
3336.51 1.93464e-15 1.98792e-15
3339.85 1.93569e-15 1.98914e-15
3343.19 1.93675e-15 1.99037e-15
3346.53 1.9378e-15 1.99159e-15
3349.88 1.93886e-15 1.99282e-15
3353.23 1.93991e-15 1.99404e-15
3356.58 1.94097e-15 1.99527e-15
3359.94 1.94203e-15 1.9965e-15
3363.3 1.94309e-15 1.99772e-15
3366.66 1.94415e-15 1.99895e-15
3370.03 1.94521e-15 2.00018e-15
3373.4 1.94627e-15 2.00141e-15
3376.77 1.94734e-15 2.00264e-15
3380.15 1.9484e-15 2.00386e-15
3383.53 1.94947e-15 2.00509e-15
3386.91 1.95054e-15 2.00632e-15
3390.3 1.95161e-15 2.00755e-15
3393.69 1.95268e-15 2.00878e-15
3397.08 1.95375e-15 2.01002e-15
3400.48 1.95482e-15 2.01125e-15
3403.88 1.95589e-15 2.01248e-15
3407.28 1.95696e-15 2.01371e-15
3410.69 1.95804e-15 2.01494e-15
3414.1 1.95912e-15 2.01618e-15
3417.51 1.96019e-15 2.01741e-15
3420.93 1.96127e-15 2.01864e-15
3424.35 1.96235e-15 2.01988e-15
3427.78 1.96343e-15 2.02111e-15
3431.2 1.96451e-15 2.02235e-15
3434.64 1.96559e-15 2.02359e-15
3438.07 1.96668e-15 2.02482e-15
3441.51 1.96776e-15 2.02606e-15
3444.95 1.96885e-15 2.02729e-15
3448.39 1.96993e-15 2.02853e-15
3451.84 1.97102e-15 2.02977e-15
3455.29 1.97211e-15 2.03101e-15
3458.75 1.9732e-15 2.03225e-15
3462.21 1.97429e-15 2.03349e-15
3465.67 1.97538e-15 2.03472e-15
3469.14 1.97648e-15 2.03596e-15
3472.61 1.97757e-15 2.0372e-15
3476.08 1.97867e-15 2.03845e-15
3479.55 1.97976e-15 2.03969e-15
3483.03 1.98086e-15 2.04093e-15
3486.52 1.98196e-15 2.04217e-15
3490 1.98306e-15 2.04341e-15
3493.49 1.98416e-15 2.04465e-15
3496.99 1.98526e-15 2.0459e-15
3500.48 1.98636e-15 2.04714e-15
3503.98 1.98747e-15 2.04838e-15
3507.49 1.98857e-15 2.04963e-15
3511 1.98968e-15 2.05087e-15
3514.51 1.99079e-15 2.05212e-15
3518.02 1.9919e-15 2.05336e-15
3521.54 1.99301e-15 2.05461e-15
3525.06 1.99412e-15 2.05586e-15
3528.59 1.99523e-15 2.0571e-15
3532.11 1.99634e-15 2.05835e-15
3535.65 1.99746e-15 2.0596e-15
3539.18 1.99857e-15 2.06085e-15
3542.72 1.99969e-15 2.06209e-15
3546.26 2.00081e-15 2.06334e-15
3549.81 2.00192e-15 2.06459e-15
3553.36 2.00304e-15 2.06584e-15
3556.91 2.00417e-15 2.06709e-15
3560.47 2.00529e-15 2.06834e-15
3564.03 2.00641e-15 2.06959e-15
3567.6 2.00753e-15 2.07084e-15
3571.16 2.00866e-15 2.0721e-15
3574.73 2.00979e-15 2.07335e-15
3578.31 2.01091e-15 2.0746e-15
3581.89 2.01204e-15 2.07585e-15
3585.47 2.01317e-15 2.07711e-15
3589.05 2.0143e-15 2.07836e-15
3592.64 2.01544e-15 2.07961e-15
3596.24 2.01657e-15 2.08087e-15
3599.83 2.0177e-15 2.08212e-15
3603.43 2.01884e-15 2.08338e-15
3607.04 2.01998e-15 2.08463e-15
3610.64 2.02111e-15 2.08589e-15
3614.25 2.02225e-15 2.08715e-15
3617.87 2.02339e-15 2.0884e-15
3621.49 2.02453e-15 2.08966e-15
3625.11 2.02568e-15 2.09092e-15
3628.73 2.02682e-15 2.09217e-15
3632.36 2.02797e-15 2.09343e-15
3635.99 2.02911e-15 2.09469e-15
3639.63 2.03026e-15 2.09595e-15
3643.27 2.03141e-15 2.09721e-15
3646.91 2.03256e-15 2.09847e-15
3650.56 2.03371e-15 2.09973e-15
3654.21 2.03486e-15 2.10099e-15
3657.86 2.03601e-15 2.10225e-15
3661.52 2.03716e-15 2.10351e-15
3665.18 2.03832e-15 2.10478e-15
3668.85 2.03947e-15 2.10604e-15
3672.52 2.04063e-15 2.1073e-15
3676.19 2.04179e-15 2.10856e-15
3679.87 2.04295e-15 2.10983e-15
3683.55 2.04411e-15 2.11109e-15
3687.23 2.04527e-15 2.11236e-15
3690.92 2.04644e-15 2.11362e-15
3694.61 2.0476e-15 2.11489e-15
3698.3 2.04877e-15 2.11615e-15
3702 2.04993e-15 2.11742e-15
3705.7 2.0511e-15 2.11868e-15
3709.41 2.05227e-15 2.11995e-15
3713.12 2.05344e-15 2.12122e-15
3716.83 2.05461e-15 2.12249e-15
3720.55 2.05578e-15 2.12375e-15
3724.27 2.05696e-15 2.12502e-15
3727.99 2.05813e-15 2.12629e-15
3731.72 2.05931e-15 2.12756e-15
3735.45 2.06048e-15 2.12883e-15
3739.19 2.06166e-15 2.1301e-15
3742.93 2.06284e-15 2.13137e-15
3746.67 2.06402e-15 2.13264e-15
3750.42 2.06521e-15 2.13391e-15
3754.17 2.06639e-15 2.13518e-15
3757.92 2.06757e-15 2.13645e-15
3761.68 2.06876e-15 2.13773e-15
3765.44 2.06994e-15 2.139e-15
3769.21 2.07113e-15 2.14027e-15
3772.97 2.07232e-15 2.14154e-15
3776.75 2.07351e-15 2.14282e-15
3780.52 2.0747e-15 2.14409e-15
3784.31 2.0759e-15 2.14537e-15
3788.09 2.07709e-15 2.14664e-15
3791.88 2.07828e-15 2.14792e-15
3795.67 2.07948e-15 2.14919e-15
3799.47 2.08068e-15 2.15047e-15
3803.26 2.08188e-15 2.15174e-15
3807.07 2.08308e-15 2.15302e-15
3810.87 2.08428e-15 2.1543e-15
3814.69 2.08548e-15 2.15558e-15
3818.5 2.08668e-15 2.15685e-15
3822.32 2.08789e-15 2.15813e-15
3826.14 2.08909e-15 2.15941e-15
3829.97 2.0903e-15 2.16069e-15
3833.8 2.09151e-15 2.16197e-15
3837.63 2.09272e-15 2.16325e-15
3841.47 2.09393e-15 2.16453e-15
3845.31 2.09514e-15 2.16581e-15
3849.16 2.09635e-15 2.16709e-15
3853 2.09757e-15 2.16837e-15
3856.86 2.09878e-15 2.16965e-15
3860.71 2.1e-15 2.17094e-15
3864.58 2.10122e-15 2.17222e-15
3868.44 2.10244e-15 2.1735e-15
3872.31 2.10366e-15 2.17479e-15
3876.18 2.10488e-15 2.17607e-15
3880.06 2.1061e-15 2.17735e-15
3883.94 2.10732e-15 2.17864e-15
3887.82 2.10855e-15 2.17992e-15
3891.71 2.10978e-15 2.18121e-15
3895.6 2.111e-15 2.18249e-15
3899.5 2.11223e-15 2.18378e-15
3903.4 2.11346e-15 2.18506e-15
3907.3 2.11469e-15 2.18635e-15
3911.21 2.11593e-15 2.18764e-15
3915.12 2.11716e-15 2.18893e-15
3919.03 2.11839e-15 2.19021e-15
3922.95 2.11963e-15 2.1915e-15
3926.87 2.12087e-15 2.19279e-15
3930.8 2.12211e-15 2.19408e-15
3934.73 2.12335e-15 2.19537e-15
3938.67 2.12459e-15 2.19666e-15
3942.61 2.12583e-15 2.19795e-15
3946.55 2.12707e-15 2.19924e-15
3950.49 2.12832e-15 2.20053e-15
3954.45 2.12957e-15 2.20182e-15
3958.4 2.13081e-15 2.20311e-15
3962.36 2.13206e-15 2.2044e-15
3966.32 2.13331e-15 2.2057e-15
3970.29 2.13456e-15 2.20699e-15
3974.26 2.13582e-15 2.20828e-15
3978.23 2.13707e-15 2.20958e-15
3982.21 2.13832e-15 2.21087e-15
3986.19 2.13958e-15 2.21216e-15
3990.18 2.14084e-15 2.21346e-15
3994.17 2.1421e-15 2.21475e-15
3998.16 2.14336e-15 2.21605e-15
4002.16 2.14448e-15 2.21734e-15
4006.16 2.14548e-15 2.21864e-15
4010.17 2.14649e-15 2.21994e-15
4014.18 2.14749e-15 2.22123e-15
4018.19 2.1485e-15 2.22253e-15
4022.21 2.14951e-15 2.22383e-15
4026.23 2.15052e-15 2.22513e-15
4030.26 2.15153e-15 2.22642e-15
4034.29 2.15254e-15 2.22772e-15
4038.32 2.15355e-15 2.22902e-15
4042.36 2.15457e-15 2.23032e-15
4046.4 2.15558e-15 2.23162e-15
4050.45 2.1566e-15 2.23292e-15
4054.5 2.15761e-15 2.23422e-15
4058.56 2.15863e-15 2.23552e-15
4062.61 2.15965e-15 2.23682e-15
4066.68 2.16067e-15 2.23813e-15
4070.74 2.16169e-15 2.23943e-15
4074.81 2.16271e-15 2.24073e-15
4078.89 2.16373e-15 2.24203e-15
4082.97 2.16475e-15 2.24334e-15
4087.05 2.16578e-15 2.24464e-15
4091.14 2.16681e-15 2.24594e-15
4095.23 2.16783e-15 2.24725e-15
4099.32 2.16886e-15 2.24855e-15
4103.42 2.16989e-15 2.24986e-15
4107.53 2.17092e-15 2.25116e-15
4111.64 2.17195e-15 2.25247e-15
4115.75 2.17298e-15 2.25377e-15
4119.86 2.17401e-15 2.25508e-15
4123.98 2.17505e-15 2.25638e-15
4128.11 2.17608e-15 2.25769e-15
4132.23 2.17712e-15 2.259e-15
4136.37 2.17815e-15 2.26031e-15
4140.5 2.17919e-15 2.26161e-15
4144.64 2.18023e-15 2.26292e-15
4148.79 2.18127e-15 2.26423e-15
4152.94 2.18231e-15 2.26554e-15
4157.09 2.18335e-15 2.26685e-15
4161.25 2.1844e-15 2.26816e-15
4165.41 2.18544e-15 2.26947e-15
4169.57 2.18649e-15 2.27078e-15
4173.74 2.18753e-15 2.27209e-15
4177.92 2.18858e-15 2.2734e-15
4182.1 2.18963e-15 2.27471e-15
4186.28 2.19068e-15 2.27603e-15
4190.46 2.19173e-15 2.27734e-15
4194.65 2.19278e-15 2.27865e-15
4198.85 2.19383e-15 2.27996e-15
4203.05 2.19489e-15 2.28128e-15
4207.25 2.19594e-15 2.28259e-15
4211.46 2.197e-15 2.28391e-15
4215.67 2.19805e-15 2.28522e-15
4219.88 2.19911e-15 2.28654e-15
4224.1 2.20017e-15 2.28785e-15
4228.33 2.20123e-15 2.28917e-15
4232.56 2.20229e-15 2.29048e-15
4236.79 2.20335e-15 2.2918e-15
4241.03 2.20442e-15 2.29311e-15
